algorithm,metric,Gauss_mean,Cauchy_mean,MoG_mean,Gam_mean,Gauss_se,Cauchy_se,MoG_se,Gam_se
iqn,phi_mse,0.006727488295277755,0.00753413938433794,0.04667967450605284,0.01317321762599046,0.0,0.0,0.0,0.0
iqn,ks,0.0939089626219538,0.10340186105048975,0.18953500309166194,0.13403113825416518,0.0,0.0,0.0,0.0
iqn,w1,0.21410103644723655,0.3572473630827952,0.3814895920830728,0.2715806663859466,0.0,0.0,0.0,0.0
iqn,cramer_l2,0.011075574611290199,0.01633591872784779,0.043924407801117324,0.016289541071143183,0.0,0.0,0.0,0.0
iqn,cf_l2_w,0.06770901305614897,0.0983382164459247,0.27287091377445016,0.09944879060816753,0.0,0.0,0.0,0.0
iqn,cvar_err,23.414668215058764,20.757911781496215,22.793954812640166,31.869756595883313,0.0,0.0,0.0,0.0
iqn,er_err,0.052467056909747636,nan,0.08700166801198986,0.042801873138970006,0.0,0.0,0.0,0.0
iqn,mean_err,0.05355715951871454,nan,0.056906330423189204,0.04245326792843448,0.0,0.0,0.0,0.0
iqn,var_err,0.35403485977330523,nan,1.7793979482664817,0.6083130773754661,0.0,0.0,0.0,0.0
iqn,mv_err,0.06723680541323515,nan,0.2072673638880668,0.08397385413690868,0.0,0.0,0.0,0.0
qtd,phi_mse,0.005363730274111662,0.008683064954498887,0.04643963652152094,0.011425403496560068,0.0,0.0,0.0,0.0
qtd,ks,0.08499802807555656,0.11134292706179678,0.1926891147453647,0.12170655280108851,0.0,0.0,0.0,0.0
qtd,w1,0.20035224617449196,0.40784636727108825,0.37403672066516086,0.26075313567581027,0.0,0.0,0.0,0.0
qtd,cramer_l2,0.009178273482025795,0.018857315817364412,0.04390415596347111,0.013805701267415538,0.0,0.0,0.0,0.0
qtd,cf_l2_w,0.05592044201135516,0.11757917902196718,0.27371892978321954,0.08430144024491244,0.0,0.0,0.0,0.0
qtd,cvar_err,23.371014189135757,23.908969768114275,22.750668566252024,31.840080907814908,0.0,0.0,0.0,0.0
qtd,er_err,0.046801963976692444,nan,0.11511972009767803,0.04984695300855108,0.0,0.0,0.0,0.0
qtd,mean_err,0.044961109015151164,nan,0.05056582045700473,0.03616319775327394,0.0,0.0,0.0,0.0
qtd,var_err,0.34039337559470767,nan,1.770447527618549,0.5759961588073377,0.0,0.0,0.0,0.0
qtd,mv_err,0.054679787864704656,nan,0.15639507367202335,0.05692373266571916,0.0,0.0,0.0,0.0
ctd,phi_mse,0.22922079853302715,0.11888547400015316,0.2134477760654499,0.23613846770961036,0.0,0.0,0.0,0.0
ctd,ks,0.20413979346448508,0.14461128133030812,0.252376114366179,0.19723059306807816,0.0,0.0,0.0,0.0
ctd,w1,0.28310471074955906,0.4110215572033918,0.36555279497882737,0.31922387246977024,0.0,0.0,0.0,0.0
ctd,cramer_l2,0.026412001049721603,0.021457145334012422,0.03310087021197417,0.02779461287438543,0.0,0.0,0.0,0.0
ctd,cf_l2_w,0.12596937975184175,0.10512260063502808,0.15637931489151596,0.13884162806493933,0.0,0.0,0.0,0.0
ctd,cvar_err,22.855131531396836,23.265481502898623,22.342713501450028,31.29612007984203,0.0,0.0,0.0,0.0
ctd,er_err,0.10259982397834023,nan,0.17497428141891122,0.12102897391701231,0.0,0.0,0.0,0.0
ctd,mean_err,0.04475973148100607,nan,0.15845808183464688,0.04989912128276995,0.0,0.0,0.0,0.0
ctd,var_err,0.1501459991443337,nan,0.17160500789198066,0.15146962923502394,0.0,0.0,0.0,0.0
ctd,mv_err,0.048389621570291794,nan,0.1670420843054637,0.04571373942498338,0.0,0.0,0.0,0.0
mog_cqn,phi_mse,2.4096459996881336e-05,0.0007982399753924568,0.003774772529806905,0.007655914816134974,0.0,0.0,0.0,0.0
mog_cqn,ks,0.009076365644416468,0.014953077747232542,0.028914247905908953,0.053785106277087005,0.0,0.0,0.0,0.0
mog_cqn,w1,0.04852666427980967,0.051320280433472865,0.04307535301116392,0.07974235769525777,0.0,0.0,0.0,0.0
mog_cqn,cramer_l2,0.0002568483330200699,0.00024327381815637708,0.0005136930737841057,0.000941850377964966,0.0,0.0,0.0,0.0
mog_cqn,cf_l2_w,0.001025747820810349,0.0012668783644613887,0.0030201599938053554,0.004077247600687502,0.0,0.0,0.0,0.0
mog_cqn,cvar_err,22.982501724357252,21.56995712417962,22.55807142890984,29.638981952751593,0.0,0.0,0.0,0.0
mog_cqn,er_err,0.01858717714425319,nan,0.02047787345396077,0.01782666019336572,0.0,0.0,0.0,0.0
mog_cqn,mean_err,0.01886469387312816,nan,0.01859622280076146,0.15539400486072205,0.0,0.0,0.0,0.0
mog_cqn,var_err,0.010975354797841272,nan,0.06118878476156064,37.670147065868456,0.0,0.0,0.0,0.0
mog_cqn,mv_err,0.01950735988824172,nan,0.014984498273463322,3.9223696143895497,0.0,0.0,0.0,0.0
