algorithm,metric,Gauss_mean,Cauchy_mean,MoG_mean,Gam_mean,Gauss_se,Cauchy_se,MoG_se,Gam_se
qtd,mean_err,0.04615861659122278,nan,0.04854844224651831,0.03749180093709459,0.0,0.0,0.0,0.0
qtd,var_err,0.33281715104963905,nan,1.682622462029913,0.5428691467359316,0.0,0.0,0.0,0.0
qtd,mv_err,0.05485694680934317,nan,0.14486541257585153,0.06208121320102168,0.0,0.0,0.0,0.0
dirac,phi_mse,0.02553860393994516,0.050321526392623946,0.0186521866106246,0.01670963606636028,0.0,0.0,0.0,0.0
dirac,ks,0.06954538184205615,0.07753030690118357,0.06109559983592877,0.05280136596342096,0.0,0.0,0.0,0.0
dirac,w1,0.10497545046829802,0.18463888270734255,0.08039225708979088,0.11031447134920538,0.0,0.0,0.0,0.0
dirac,cramer_l2,0.0025589188846734134,0.00499331992398965,0.0018897455660733843,0.001756393940526639,0.0,0.0,0.0,0.0
dirac,cf_l2_w,0.0018253688936877622,0.0034291442631340743,0.0011868164109020331,0.001101593023410753,0.0,0.0,0.0,0.0
dirac,cvar_err,23.004979816061653,16.75071682315257,22.56896105017971,29.17269053306831,0.0,0.0,0.0,0.0
dirac,er_err,0.02187633410654376,nan,0.02811365163720075,0.020684928667357275,0.0,0.0,0.0,0.0
dirac,mean_err,0.02159414053145779,nan,0.0239858303129673,0.1316750227058723,0.0,0.0,0.0,0.0
dirac,var_err,0.1017280580794659,nan,0.11520632982814047,23.509357483239313,0.0,0.0,0.0,0.0
dirac,mv_err,0.02420827568231791,nan,0.017090229470942832,2.4826107710298118,0.0,0.0,0.0,0.0
phi_cat,phi_mse,0.25488978648639715,0.12718493970179334,0.25677304869194256,0.2632933980864219,0.0,0.0,0.0,0.0
phi_cat,ks,0.21693471891045146,0.13452358991370306,0.24477393530709943,0.22019606034428965,0.0,0.0,0.0,0.0
phi_cat,w1,0.2800962527005735,0.2853053955936806,0.2916615099531927,0.28656206877132956,0.0,0.0,0.0,0.0
phi_cat,cramer_l2,0.02780074807512979,0.014871760344099663,0.03510541106020534,0.028944656536488988,0.0,0.0,0.0,0.0
phi_cat,cf_l2_w,0.020494657067654184,0.011788443325144298,0.028788568625366003,0.022843227695913047,0.0,0.0,0.0,0.0
phi_cat,cvar_err,23.001201198792497,22.79245494604639,22.790707316007886,30.161676353143843,0.0,0.0,0.0,0.0
phi_cat,er_err,0.11402490315421705,nan,0.06375489635086216,0.13101262442234035,0.0,0.0,0.0,0.0
phi_cat,mean_err,0.02393698778397642,nan,0.025718105972465127,0.059373227490751836,0.0,0.0,0.0,0.0
phi_cat,var_err,0.023871626234057666,nan,0.17702010135432977,1.1402957173061554,0.0,0.0,0.0,0.0
phi_cat,mv_err,0.025039274510174944,nan,0.04223124100297718,0.1731129963059656,0.0,0.0,0.0,0.0
phi_qt,phi_mse,0.012247262761795488,0.011284933705448641,0.028259744832686125,0.021065703106406035,0.0,0.0,0.0,0.0
phi_qt,ks,0.04369379543437142,0.03516188854122035,0.06492248040724283,0.05605774916906836,0.0,0.0,0.0,0.0
phi_qt,w1,0.08567163890003306,0.1819936613810876,0.10858220875476045,0.1266479178850321,0.0,0.0,0.0,0.0
phi_qt,cramer_l2,0.00130005389828889,0.0017554251675795125,0.002746927685783274,0.0019643920030785193,0.0,0.0,0.0,0.0
phi_qt,cf_l2_w,0.0008018321266270349,0.0025970097667315454,0.002253732931390394,0.0014881868681971104,0.0,0.0,0.0,0.0
phi_qt,cvar_err,23.023638524123587,23.17941732483694,22.536934330913738,31.048307050738863,0.0,0.0,0.0,0.0
phi_qt,er_err,0.016840480246781645,nan,0.012669786948306418,0.03749708140451774,0.0,0.0,0.0,0.0
phi_qt,mean_err,0.01530654245076219,nan,0.010788157519216057,0.030890406737504882,0.0,0.0,0.0,0.0
phi_qt,var_err,0.0066882920396486665,nan,0.021990690407005097,0.09898073128330204,0.0,0.0,0.0,0.0
phi_qt,mv_err,0.015207092265933574,nan,0.011118652821869237,0.021591627569751436,0.0,0.0,0.0,0.0
